agent,label,seed,implementation,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,gross_cost,total_cost,total_fees,fee_bps,gross_effective_bps,net_effective_bps,hypothetical_liquidation_cost,hypothetical_liquidation_fees,completion_penalty_bps,optimization_cost_bps,unpriced_leftover_qty,fillable_leftover_qty,outstanding_qty,status,invalid_reasons,accounting,decision_horizon,decision_duration,settlement_duration,total_duration,settlement_complete,late_filled_qty,late_fees,settlement_pending_order_ids,cell,phase,episode_reward
all_market,all_market capacity control,44015,fixed_action_four,2.8306603253354514,2.8306603253354514,1.0,10.5,21,99.97697663452281,99.9952842052314,41.851106639829524,64.70584349848144,22.854736858651922,0.9998169156590326,1.830843409676419,2.8306603253354514,0.0,0.0,0.0,2.8306603253354514,0,0,0,VALID,[],"{'cash': 228524.51384966055, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -41.851106639845895, 'unrealized_pnl': 0.0, 'total_fees': 22.854736858651922, 'realized_pnl': -64.70584349849781, 'equity': 228524.51384966055, 'total_pnl': -64.70584349849781}",30.0,10.5,0.0,10.5,True,0,0.0,[],0,diagnostic,-2.830660325335867
twap,TWAP,44000,twap,6.058980934437207,6.058980934437207,1.0,57.5,20,99.9415494498047,99.99214034205232,289.12694919518253,346.2435447057458,57.11659551056331,0.9994940513116862,5.05948688312552,6.058980934437207,0.0,0.0,0.0,6.058980934437207,0,0,0,VALID,[],"{'cash': 571108.8385101223, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -289.1269491951927, 'unrealized_pnl': 0.0, 'total_fees': 57.11659551056331, 'realized_pnl': -346.243544705756, 'equity': 571108.8385101223, 'total_pnl': -346.243544705756}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44000,random,4.040026147004013,4.040026147004013,1.0,46.0,77,99.95887397878083,99.99214034205232,190.11726609655872,230.86934733398328,40.752081237424555,0.7131283370669987,3.326897809937014,4.040026147004013,0.0,0.0,0.0,4.040026147004013,0,0,0,VALID,[],"{'cash': 571224.212707496, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -190.11726609659027, 'unrealized_pnl': 0.0, 'total_fees': 40.752081237424555, 'realized_pnl': -230.86934733401483, 'equity': 571224.212707496, 'total_pnl': -230.86934733401483}",60.0,46.0,0.0,46.0,True,0,0.0,[],1,diagnostic,-4.040026147004376
all_wait,all_wait capacity control,44000,fixed_action_zero,0.0,,0.0,60.0,0,99.99214034205232,99.99214034205232,0.0,0.0,0.0,0.0,,,26.542064889330355,32.34480319416499,0.0,1.0304723841417402,2480,3235,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 99.99214034205232, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 71.86871227360378, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571526.9507671027, 'total_pnl': 71.86871227360378}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.0304723841417402
all_market,all_market capacity control,44000,fixed_action_four,14.813971138800472,14.813971138800472,1.0,22.5,45,99.85399767370629,99.99214034205232,789.4853495975862,846.5519092681093,57.06655967052314,0.9986184647325932,13.81535267406788,14.813971138800472,0.0,0.0,0.0,14.813971138800472,0,0,0,VALID,[],"{'cash': 570608.5301455606, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -789.4853495976022, 'unrealized_pnl': 0.0, 'total_fees': 57.06655967052314, 'realized_pnl': -846.5519092681253, 'equity': 570608.5301455606, 'total_pnl': -846.5519092681253}",60.0,22.5,0.0,22.5,True,0,0.0,[],1,diagnostic,-14.813971138800463
twap,TWAP,44001,twap,4.454780945856942,4.454780945856942,1.0,57.5,20,99.99373372782628,100.02829476861167,197.51634808853044,254.66276691398318,57.146418825452734,0.9996544873541501,3.4551264585027917,4.454780945856942,0.0,0.0,0.0,4.454780945856942,0,0,0,VALID,[],"{'cash': 571407.0418357024, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -197.51634808850628, 'unrealized_pnl': 0.0, 'total_fees': 57.146418825452734, 'realized_pnl': -254.66276691395902, 'equity': 571407.0418357024, 'total_pnl': -254.66276691395902}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44001,random,5.060974936199721,5.060974936199721,1.0,41.5,68,99.98499582358544,100.02829476861167,247.453470824967,289.31655589790466,41.86308507293763,0.7323052206556024,4.328669715544118,5.060974936199721,0.0,0.0,0.0,5.060974936199721,0,0,0,VALID,[],"{'cash': 571372.3880467184, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -247.45347082492933, 'unrealized_pnl': 0.0, 'total_fees': 41.86308507293763, 'realized_pnl': -289.316555897867, 'equity': 571372.3880467184, 'total_pnl': -289.316555897867}",60.0,41.5,0.0,41.5,True,0,0.0,[],1,diagnostic,-5.060974936199417
all_wait,all_wait capacity control,44001,fixed_action_zero,0.0,,0.0,60.0,0,100.02829476861167,100.02829476861167,0.0,0.0,0.0,0.0,,,44.108400402420095,33.625101861167,0.0,1.3597815217939548,2353,3362,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 100.02829476861167, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 26.950767102631872, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571688.6553697183, 'total_pnl': 26.950767102631872}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.3597815217939548
all_market,all_market capacity control,44001,fixed_action_four,5.53246847931269,5.53246847931269,1.0,21.0,42,99.98295272509951,100.02829476861167,259.12977867201903,316.27003615441333,57.14025748239433,0.9995467078228505,4.53292177148984,5.53246847931269,0.0,0.0,0.0,5.53246847931269,0,0,0,VALID,[],"{'cash': 571345.4345664615, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -259.12977867200834, 'unrealized_pnl': 0.0, 'total_fees': 57.14025748239433, 'realized_pnl': -316.27003615440265, 'equity': 571345.4345664615, 'total_pnl': -316.27003615440265}",60.0,21.0,0.0,21.0,True,0,0.0,[],1,diagnostic,-5.5324684793129215
twap,TWAP,44002,twap,5.4185886387838,5.4185886387838,1.0,57.5,20,99.94481103594445,99.98899647887325,252.51980633801858,309.6382658450608,57.118459507042196,0.9995580969458151,4.419030541837984,5.4185886387838,0.0,0.0,0.0,5.4185886387838,0,0,0,VALID,[],"{'cash': 571127.4766109153, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -252.51980633803274, 'unrealized_pnl': 0.0, 'total_fees': 57.118459507042196, 'realized_pnl': -309.63826584507495, 'equity': 571127.4766109153, 'total_pnl': -309.63826584507495}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44002,random,4.940932361445162,4.940932361445162,1.0,56.0,88,99.94621711018517,99.98899647887325,244.48409205230283,282.3432133425443,37.85912129024146,0.6625247171494342,4.2784076442957275,4.940932361445162,0.0,0.0,0.0,4.940932361445162,0,0,0,VALID,[],"{'cash': 571154.7716634175, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -244.48409205231997, 'unrealized_pnl': 0.0, 'total_fees': 37.85912129024146, 'realized_pnl': -282.3432133425614, 'equity': 571154.7716634175, 'total_pnl': -282.3432133425614}",60.0,56.0,0.0,56.0,True,0,0.0,[],1,diagnostic,-4.9409323614453555
all_wait,all_wait capacity control,44002,fixed_action_zero,0.0,,0.0,60.0,0,99.98899647887325,99.98899647887325,0.0,0.0,0.0,0.0,,,113.60663983901917,36.02467366700201,0.0,2.6185088369398533,2111,3604,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 99.98899647887325, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -35.934356136842496, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571401.1805206238, 'total_pnl': -35.934356136842496}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-2.6185088369398533
all_market,all_market capacity control,44002,fixed_action_four,7.532837216740556,7.532837216740556,1.0,21.0,42,99.92366876235542,99.98899647887325,373.347899899365,430.4542765970511,57.10637669768608,0.9993466509434195,6.533490565797137,7.532837216740556,0.0,0.0,0.0,7.532837216740556,0,0,0,VALID,[],"{'cash': 571006.6606001627, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -373.3478998994031, 'unrealized_pnl': 0.0, 'total_fees': 57.10637669768608, 'realized_pnl': -430.4542765970892, 'equity': 571006.6606001627, 'total_pnl': -430.4542765970892}",60.0,21.0,0.0,21.0,True,0,0.0,[],1,diagnostic,-7.532837216741106
twap,TWAP,44003,twap,2.9034631781175815,2.9034631781175815,1.0,57.5,20,99.97624856752061,99.9952842052314,108.78866951709136,165.92509557342936,57.136426056338,0.9998096346456522,1.9036535434719293,2.9034631781175815,0.0,0.0,0.0,2.9034631781175815,0,0,0,VALID,[],"{'cash': 571307.1241373245, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -108.78866951711883, 'unrealized_pnl': 0.0, 'total_fees': 57.136426056338, 'realized_pnl': -165.92509557345684, 'equity': 571307.1241373245, 'total_pnl': -165.92509557345684}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44003,random,2.2938057459464236,2.2938057459464236,1.0,57.0,89,99.9792048441128,99.9952842052314,91.89354879276057,131.08481639839437,39.191267605633804,0.685793803544038,1.6080119424023858,2.2938057459464236,0.0,0.0,0.0,2.2938057459464236,0,0,0,VALID,[],"{'cash': 571341.9644164995, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -91.89354879277633, 'unrealized_pnl': 0.0, 'total_fees': 39.191267605633804, 'realized_pnl': -131.08481639841014, 'equity': 571341.9644164995, 'total_pnl': -131.08481639841014}",60.0,57.0,0.0,57.0,True,0,0.0,[],1,diagnostic,-2.2938057459463543
all_wait,all_wait capacity control,44003,fixed_action_zero,0.0,,0.0,60.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,,,65.11412223340493,34.80184701961771,0.0,1.748393373705765,2234,3481,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 26.950767102550657, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571500.0, 'total_pnl': 26.950767102550657}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.748393373705765
all_market,all_market capacity control,44003,fixed_action_four,9.471177126549389,9.471177126549389,1.0,21.5,43,99.91056795717438,99.9952842052314,484.15335764588,541.2522472334051,57.098889587525115,0.9991527975671011,8.472024328982288,9.471177126549389,0.0,0.0,0.0,9.471177126549389,0,0,0,VALID,[],"{'cash': 570931.7969856642, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -484.1533576459032, 'unrealized_pnl': 0.0, 'total_fees': 57.098889587525115, 'realized_pnl': -541.2522472334283, 'equity': 570931.7969856642, 'total_pnl': -541.2522472334283}",60.0,21.5,0.0,21.5,True,0,0.0,[],1,diagnostic,-9.471177126549307
twap,TWAP,44004,twap,5.096494929929411,5.096494929929411,1.0,57.5,20,99.96688739171688,100.00785965794769,234.15650150908237,291.2875776534485,57.131076144366155,0.9995903095379601,4.096904620391451,5.096494929929411,0.0,0.0,0.0,5.096494929929411,0,0,0,VALID,[],"{'cash': 571253.6303675182, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -234.1565015090449, 'unrealized_pnl': 0.0, 'total_fees': 57.131076144366155, 'realized_pnl': -291.28757765341106, 'equity': 571253.6303675182, 'total_pnl': -291.28757765341106}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44004,random,3.6107155559198167,3.6107155559198167,1.0,48.0,76,99.97916358606584,100.00785965794769,163.99805080480436,206.36861261315443,42.370561808350054,0.7413338913183148,2.8693816646015016,3.6107155559198167,0.0,0.0,0.0,3.6107155559198167,0,0,0,VALID,[],"{'cash': 571338.549332558, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -163.99805080482002, 'unrealized_pnl': 0.0, 'total_fees': 42.370561808350054, 'realized_pnl': -206.3686126131701, 'equity': 571338.549332558, 'total_pnl': -206.3686126131701}",60.0,48.0,0.0,48.0,True,0,0.0,[],1,diagnostic,-3.610715555920249
all_wait,all_wait capacity control,44004,fixed_action_zero,0.0,,0.0,60.0,0,100.00785965794769,100.00785965794769,0.0,0.0,0.0,0.0,,,98.33375251509165,23.47201207243461,0.0,2.1311669610403436,3367,2348,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 100.00785965794769, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -125.77024647886752, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571419.1476986922, 'total_pnl': -125.77024647886752}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-2.1311669610403436
all_market,all_market capacity control,44004,fixed_action_four,7.48490924417403,7.48490924417403,1.0,21.0,42,99.94299898252156,100.00785965794769,370.6787600603388,427.79618397884985,57.117423918511086,0.9993514442200049,6.485557799954027,7.48490924417403,0.0,0.0,0.0,7.48490924417403,0,0,0,VALID,[],"{'cash': 571117.1217611923, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -370.6787600603476, 'unrealized_pnl': 0.0, 'total_fees': 57.117423918511086, 'realized_pnl': -427.79618397885866, 'equity': 571117.1217611923, 'total_pnl': -427.79618397885866}",60.0,21.0,0.0,21.0,True,0,0.0,[],1,diagnostic,-7.48490924417444
twap,TWAP,44005,twap,4.772278265154418,4.772278265154418,1.0,57.5,20,99.94498872060007,99.9827087525151,215.56998239439196,272.68854344821494,57.118561053823,0.9996227344469303,3.7726555307074885,4.772278265154418,0.0,0.0,0.0,4.772278265154418,0,0,0,VALID,[],"{'cash': 571128.491977175, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -215.5699823943493, 'unrealized_pnl': 0.0, 'total_fees': 57.118561053823, 'realized_pnl': -272.6885434481723, 'equity': 571128.491977175, 'total_pnl': -272.6885434481723}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44005,random,4.603657011233504,4.603657011233504,1.0,53.0,85,99.94413330375957,99.9827087525151,220.4586896378557,263.0535050930871,42.5948154552314,0.7454450026935848,3.85821200853992,4.603657011233504,0.0,0.0,0.0,4.603657011233504,0,0,0,VALID,[],"{'cash': 571138.1270155304, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -220.45868963781038, 'unrealized_pnl': 0.0, 'total_fees': 42.5948154552314, 'realized_pnl': -263.0535050930418, 'equity': 571138.1270155304, 'total_pnl': -263.0535050930418}",60.0,53.0,0.0,53.0,True,0,0.0,[],1,diagnostic,-4.603657011233002
all_wait,all_wait capacity control,44005,fixed_action_zero,0.0,,0.0,60.0,0,99.9827087525151,99.9827087525151,0.0,0.0,0.0,0.0,,,56.514084507030795,34.04845919265594,0.0,1.5849204864640287,2309,3406,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 99.9827087525151, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 17.967178068421248, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571419.1476986922, 'total_pnl': 17.967178068421248}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.5849204864640285
all_market,all_market capacity control,44005,fixed_action_four,7.0582507813041175,7.0582507813041175,1.0,23.0,43,99.9221306623644,99.9827087525151,346.2037852112375,403.3092828847788,57.10549767354124,0.9993941143333026,6.058856666970813,7.0582507813041175,0.0,0.0,0.0,7.0582507813041175,0,0,0,VALID,[],"{'cash': 570997.8712377388, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -346.203785211251, 'unrealized_pnl': 0.0, 'total_fees': 57.10549767354124, 'realized_pnl': -403.3092828847922, 'equity': 570997.8712377388, 'total_pnl': -403.3092828847922}",60.0,23.0,0.0,23.0,True,0,0.0,[],1,diagnostic,-7.0582507813046425
twap,TWAP,44006,twap,4.412729112200761,4.412729112200761,1.0,57.5,20,99.98001185151152,100.01414738430584,195.08456991951158,252.22314669265046,57.138576773138865,0.9996586929580763,3.413070419242685,4.412729112200761,0.0,0.0,0.0,4.412729112200761,0,0,0,VALID,[],"{'cash': 571328.6291546163, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -195.08456991952687, 'unrealized_pnl': 0.0, 'total_fees': 57.138576773138865, 'realized_pnl': -252.22314669266575, 'equity': 571328.6291546163, 'total_pnl': -252.22314669266575}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44006,random,4.534303623834363,4.534303623834363,1.0,54.5,88,99.97527047675379,100.01414738430584,222.18152665993256,259.1721129904154,36.99058633048286,0.6471627973811716,3.887140826453192,4.534303623834363,0.0,0.0,0.0,4.534303623834363,0,0,0,VALID,[],"{'cash': 571321.6801883185, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -222.18152665997616, 'unrealized_pnl': 0.0, 'total_fees': 36.99058633048286, 'realized_pnl': -259.172112990459, 'equity': 571321.6801883185, 'total_pnl': -259.172112990459}",60.0,54.5,0.0,54.5,True,0,0.0,[],1,diagnostic,-4.53430362383484
all_wait,all_wait capacity control,44006,fixed_action_zero,0.0,,0.0,60.0,0,100.01414738430584,100.01414738430584,0.0,0.0,0.0,0.0,,,74.86009808851617,27.7064342303823,0.0,1.7944361135601985,2944,2771,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 100.01414738430584, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -17.967178068421248, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571562.8851232395, 'total_pnl': -17.967178068421248}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.7944361135601985
all_market,all_market capacity control,44006,fixed_action_four,4.372525978063633,4.372525978063633,1.0,20.5,41,99.98041397994265,100.01414738430584,192.78640593558495,249.9252125251221,57.138806589537154,0.9996627136735597,3.3728632643900736,4.372525978063633,0.0,0.0,0.0,4.372525978063633,0,0,0,VALID,[],"{'cash': 571330.9270887827, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -192.78640593562397, 'unrealized_pnl': 0.0, 'total_fees': 57.138806589537154, 'realized_pnl': -249.92521252516113, 'equity': 571330.9270887827, 'total_pnl': -249.92521252516113}",60.0,20.5,0.0,20.5,True,0,0.0,[],1,diagnostic,-4.372525978064138
twap,TWAP,44007,twap,3.402941515355608,3.402941515355608,1.0,57.5,20,99.98696905844517,100.01100352112677,137.35695422532865,194.49950704223002,57.14255281690137,0.9997596818166453,2.403181833538963,3.402941515355608,0.0,0.0,0.0,3.402941515355608,0,0,0,VALID,[],"{'cash': 571368.3856161963, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -137.35695422535088, 'unrealized_pnl': 0.0, 'total_fees': 57.14255281690137, 'realized_pnl': -194.49950704225225, 'equity': 571368.3856161963, 'total_pnl': -194.49950704225225}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44007,random,1.6783603556872333,1.6783603556872333,1.0,44.5,75,100.00112276898487,100.01100352112677,56.46849849094795,95.92884871730614,39.46035022635819,0.6903938526003103,0.9879665030869228,1.6783603556872333,0.0,0.0,0.0,1.6783603556872333,0,0,0,VALID,[],"{'cash': 571466.9562745218, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -56.468498490946175, 'unrealized_pnl': 0.0, 'total_fees': 39.46035022635819, 'realized_pnl': -95.92884871730436, 'equity': 571466.9562745218, 'total_pnl': -95.92884871730436}",60.0,44.5,0.0,44.5,True,0,0.0,[],1,diagnostic,-1.6783603556871927
all_wait,all_wait capacity control,44007,fixed_action_zero,0.0,,0.0,60.0,0,100.01100352112677,100.01100352112677,0.0,0.0,0.0,0.0,,,25.57061116701249,37.951618775150905,0.0,1.111377795786492,1920,3795,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 100.01100352112677, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 89.83589034202502, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571652.7210135815, 'total_pnl': 89.83589034202502}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.1113777957864923
all_market,all_market capacity control,44007,fixed_action_four,3.920593763385345,3.920593763385345,1.0,20.5,41,99.98179144860414,100.01100352112677,166.94699446679348,224.0865882796707,57.13959381287724,0.9997079114148024,2.920885851970543,3.920593763385345,0.0,0.0,0.0,3.920593763385345,0,0,0,VALID,[],"{'cash': 571338.7985349598, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -166.94699446679897, 'unrealized_pnl': 0.0, 'total_fees': 57.13959381287724, 'realized_pnl': -224.08658827967622, 'equity': 571338.7985349598, 'total_pnl': -224.08658827967622}",60.0,20.5,0.0,20.5,True,0,0.0,[],1,diagnostic,-3.9205937633854737
twap,TWAP,44008,twap,5.202900164887134,5.202900164887134,1.0,57.5,20,99.9532529824617,99.9952842052314,240.2084381287626,297.3317222082395,57.12328407947694,0.9995796679503076,4.2033204969368265,5.202900164887134,0.0,0.0,0.0,5.202900164887134,0,0,0,VALID,[],"{'cash': 571175.7175106894, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -240.20843812879522, 'unrealized_pnl': 0.0, 'total_fees': 57.12328407947694, 'realized_pnl': -297.33172220827214, 'equity': 571175.7175106894, 'total_pnl': -297.33172220827214}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44008,random,5.302262715879569,5.302262715879569,1.0,58.5,91,99.94950950233334,99.9952842052314,261.6024270623879,303.0100242077601,41.40759714537224,0.7245765517893572,4.577686164090212,5.302262715879569,0.0,0.0,0.0,5.302262715879569,0,0,0,VALID,[],"{'cash': 571170.0392086892, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -261.6024270623951, 'unrealized_pnl': 0.0, 'total_fees': 41.40759714537224, 'realized_pnl': -303.01002420776734, 'equity': 571170.0392086892, 'total_pnl': -303.01002420776734}",60.0,58.5,0.0,58.5,True,0,0.0,[],1,diagnostic,-5.302262715879331
all_wait,all_wait capacity control,44008,fixed_action_zero,0.0,,0.0,60.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,,,88.0438883299861,24.87002232142857,0.0,1.975839644633843,3227,2488,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -125.77024647886752, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571347.2789864186, 'total_pnl': -125.77024647886752}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-1.9758396446338429
all_market,all_market capacity control,44008,fixed_action_four,6.719740864140618,6.719740864140618,1.0,22.0,43,99.93808377385926,99.9952842052314,326.90046529177386,384.0150801685345,57.11461487676063,0.999427968710458,5.720312895430161,6.719740864140618,0.0,0.0,0.0,6.719740864140618,0,0,0,VALID,[],"{'cash': 571089.0341527294, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -326.90046529177664, 'unrealized_pnl': 0.0, 'total_fees': 57.11461487676063, 'realized_pnl': -384.0150801685373, 'equity': 571089.0341527294, 'total_pnl': -384.0150801685373}",60.0,22.0,0.0,22.0,True,0,0.0,[],1,diagnostic,-6.719740864140211
twap,TWAP,44009,twap,6.398320757871872,6.398320757871872,1.0,57.5,20,99.94758247648622,100.00157193158954,308.5497359154853,365.66977930079725,57.120043385311945,0.9994601139356077,5.398860643936264,6.398320757871872,0.0,0.0,0.0,6.398320757871872,0,0,0,VALID,[],"{'cash': 571143.3138097335, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -308.5497359154516, 'unrealized_pnl': 0.0, 'total_fees': 57.120043385311945, 'realized_pnl': -365.66977930076354, 'equity': 571143.3138097335, 'total_pnl': -365.66977930076354}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44009,random,6.10769124959896,6.10769124959896,1.0,49.5,78,99.94823435362834,100.00157193158954,304.8242580483034,349.060041813394,44.235783765090574,0.7740172951839379,5.333673954415022,6.10769124959896,0.0,0.0,0.0,6.10769124959896,0,0,0,VALID,[],"{'cash': 571159.9235472212, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -304.82425804825, 'unrealized_pnl': 0.0, 'total_fees': 44.235783765090574, 'realized_pnl': -349.06004181334055, 'equity': 571159.9235472212, 'total_pnl': -349.06004181334055}",60.0,49.5,0.0,49.5,True,0,0.0,[],1,diagnostic,-6.1076912495987195
all_wait,all_wait capacity control,44009,fixed_action_zero,0.0,,0.0,60.0,0,100.00157193158954,100.00157193158954,0.0,0.0,0.0,0.0,,,115.76647384305262,21.28875817404427,0.0,2.3981290925017515,3585,2130,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 5715, 'average_cost': 100.00157193158954, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -206.62254778668193, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 571302.3610412475, 'total_pnl': -206.62254778668193}",60.0,60.0,0.0,60.0,True,0,0.0,[],1,diagnostic,-2.398129092501751
all_market,all_market capacity control,44009,fixed_action_four,11.33903271286756,11.33903271286756,1.0,21.5,43,99.8981696390064,100.00157193158954,590.9441021126827,648.0359060613748,57.09180394869211,0.9989659933280453,10.340066719539516,11.33903271286756,0.0,0.0,0.0,11.33903271286756,0,0,0,VALID,[],"{'cash': 570860.9476829737, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -590.9441021126413, 'unrealized_pnl': 0.0, 'total_fees': 57.09180394869211, 'realized_pnl': -648.0359060613334, 'equity': 570860.9476829737, 'total_pnl': -648.0359060613334}",60.0,21.5,0.0,21.5,True,0,0.0,[],1,diagnostic,-11.339032712867445
twap,TWAP,44010,twap,5.102546928155616,5.102546928155616,1.0,57.5,20,99.95739914112849,99.99842806841048,234.48031941647548,291.6059730256304,57.125653609154924,0.999589704277612,4.102957223878003,5.102546928155616,0.0,0.0,0.0,5.102546928155616,0,0,0,VALID,[],"{'cash': 571199.4104379411, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -234.48031941653755, 'unrealized_pnl': 0.0, 'total_fees': 57.125653609154924, 'realized_pnl': -291.6059730256925, 'equity': 571199.4104379411, 'total_pnl': -291.6059730256925}",60.0,57.5,0.0,57.5,True,0,0.0,[],1,diagnostic,
random,Random,44010,random,3.554346675776633,3.554346675776633,1.0,46.5,76,99.96999219727816,99.99842806841048,162.51100352112945,203.12771944165257,40.616715920523134,0.7107148625992605,2.843631813177373,3.554346675776633,0.0,0.0,0.0,3.554346675776633,0,0,0,VALID,[],"{'cash': 571287.8886915251, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -162.51100352116464, 'unrealized_pnl': 0.0, 'total_fees': 40.616715920523134, 'realized_pnl': -203.12771944168776, 'equity': 571287.8886915251, 'total_pnl': -203.12771944168776}",60.0,46.5,0.0,46.5,True,0,0.0,[],1,diagnostic,-3.554346675776587
